1015020,AL-ASIRI,Ibrahim Hassan Tali,Ibrahim Hassan Tali Al-Asiri,&W&4&Y7$$$$$$$$&MY&2&B$$$$$,TERRORISM,,,,.,1982:04:00,"Riyadh, Saudi Arabia"
1015021,SULEIMAN HAMAD AL-HABLAIN,Ibrahim,Ibrahim Suleiman Hamad Al-Hablain,&W&MW&&B$$$$$$$&MY&2&B$$$$$,TERRORISM,,,Explosives expert and operative for the Abdallah Azzam Brigades (AAB),.,1984:12:00,"Buraidah, Saudi Arabia"
1015025,AL-ZAHRANI,Ahmed Abdullah Saleh al-Khazmari,Ahmed Abdullah Saleh Al-Khazmari Al-Zahrani,&W4&Y&B7$$$$$$$&2B_$$$$$$$$,TERRORISM,,,Senior member of Al-Qaida,.,1978:09:00,"Dammam, Saudi Arabia"
1016630,AL-SHARIKH,Abdul Mohsen Abdullah Ibrahim,Abdul Mohsen Abdullah Ibrahim Al-Sharikh,&W42&Y&3$$$$$$$&M8#$$$$$$$$,TERRORISM,,,,.,1985:07:00,"Shagraa, Saudi Arabia; Saqra, Saudi Arabia"
1017448,AL-SUBHI,Azzam Abdullah Zureik Al-Maulid,Azzam Abdullah Zureik Al-Maulid Al-Subhi,&W4&M7$$$$$$$$$&4&B$$$$$$$$,TERRORISM,,,,.,1976:04:00,"Al Baraka, Saudi Arabia"
1017451,AL-GHAMDI,Othman,Othman Al-Ghamdi,&WF&B87$$$$$$$$#~2B&B$$$$$$,TERRORISM,,,,.,1979:05:00,"Saudi Arabia; Shabwa, Yemen; Saudia Arabia"
1021575,ISLAMIC REVOLUTIONARY GUARD CORPS AIR FORCE,,Islamic Revolutionary Guard Corps Air Force,G&Y4$$$$$$$$$$$&4W&B&3$$$$$,MILITARY,,PEP,,.,.,
1022491,O,Kuk-Ryol,Kuk-Ryol O,Y&&W$$$$$$$$$$$@$$$$$$$$$$$,POLITICAL INDIVIDUAL,,PEP,Vice Chairman of the National Defense Commission,.,1930:01:00,"Onso'ng County, North Hambuk Province, Democratic People's Republic of Korea; Onsong County, North Hamgyong Province, North Korea; China; Jilin Province, China"
1036739,MAHRUKAT COMPANY,,Mahrukat Company,B&Y&3&~$$$$$$$$$$$$$$$$$$$$,CORPORATE,,PEP,,.,.,
1039762,INJAI,Antonio,Antonio Injai,&BF&7$$$$$$$$$$~@PR$$$$$$$$,MILITARY,Lieutenant General,PEP,Chief of Staff of the Armed Forces,.,1955:01:00,"Encheia, Sector de Bissorá, Região de Oio, Guiné-Bissau; alt POB: Encheia, Sector de Bissora, Regiao, Guinea-Bissau; Encheia, Sector de Bissorá, Região de Oio, Guinea-Bissau; Encheia, Sector de Bissora, Regiao de Oio, Guinea-Bissau"
1040008,CHOUKA,Monir,Monir Chouka,J2&&3&$$$$$$$$$B&B&Y$$$$$$$,TERRORISM,,,,.,1981:07:00,"Bonn, Germany"
1040009,CHOUKA,Yassin,Yassin Chouka,J2&&3&$$$$$$$$$#4&B$$$$$$$$,TERRORISM,,,,.,1984:12:00,"Bonn, Germany"
1043005,HIJAZI,Mohamad Mahmoud,Mohamad Mahmoud Hijazi,2&F&47$$$$$$$$$B&2&B&8$$$$$,POLITICAL INDIVIDUAL,,PEP,Minister for Health and Environment in Colonel Qadhafi's Government,.,.,
1050263,HAMMAMI,Omar,Omar Hammami,2&B&B7$$$$$$$$$#B&Y$$$$$$$$,TERRORISM,,,,.,1984:05:00,"Alabama, USA; Alabama, United States"
1052360,BANIAS REFINERY COMPANY,,Banias Refinery Company,Y&M&B&Y7$$$$$$$M&B&&4$$$$$$,CORPORATE,,PEP,,.,.,
1052725,HOMS REFINERY COMPANY,,Homs Refinery Company,Y&M&B&Y7$$$$$$$2&B$$$$$$$$$,CORPORATE,,PEP,,.,.,
1053360,KASHMIRI,Mohammad Ilyas,Mohammad Ilyas Kashmiri,3&42B&Y7$$$$$$$B&2&B&8$$$$$,TERRORISM,Mufti,,,.,1964:01:00,"Bhimber, Samahani Valley, Pakistan; Bhimber, Samahani Valley, Pakistan-administered Kashmir"
1053484,NABIPOUR,Ghasem,Ghasem Nabipour,P&M&M&&Y$$$$$$$F&4&B$$$$$$$,INDIVIDUAL,,,Managing Director,.,1956:01:00,
1053485,SARKANDI,Ahmad,Ahmad Sarkandi,4&Y3&P87$$$$$$$&2B_$$$$$$$$,INDIVIDUAL,,,Former Financial Director of IRISL,.,1953:09:00,
1053730,IRAN ALUMINIUM COMPANY,,Iran Aluminium Company,&W&B&B&&B$$$$$$&Y&B$$$$$$$$,CORPORATE,,PEP,,.,.,
1055026,YAZD METALLURGY INDUSTRIES,,Yazd Metallurgy Industries,B&~&W&YF7$$$$$$#48$$$$$$$$$,CORPORATE,,PEP,,.,.,
1055027,SHAHID SAYYADE SHIRAZI INDUSTRIES,,Shahid Sayyade Shirazi Industries,42&Y&47$$$$$$$$42&2&8$$$$$$,CORPORATE,,PEP,,.,.,
1055028,AMIN INDUSTRIAL COMPLEX,,Amin Industrial Complex,3&BMW&X$$$$$$$$&B&B$$$$$$$$,CORPORATE,,PEP,,.,.,
1063366,AL MOULATHAMOUN,,Al Moulathamoun,B&&W&~2&B&$$$$$&WW$$$$$$$$$,TERRORISM,,,,.,.,
1066562,INDUSTRIAL BANK,,Industrial Bank,M&B3$$$$$$$$$$$$$$$$$$$$$$$,BANK,,PEP,,.,.,
1067471,REAL ESTATE BANK,,Real Estate Bank,M&B3$$$$$$$$$$$Y&W$$$$$$$$$,BANK,,PEP,,.,.,
1067497,GERASIMOV,Valery Vasilevich,Valery Vasilevich Gerasimov,C&Y&4&B&M$$$$$$V&W$$$$$$$$$,MILITARY,Colonel General,PEP,General of the Army,.,1955:09:00,"Kazan, Tatarstan Republic, Russian Federation; Kazan"
1067499,BAKHIN,Arkady Viktorovich,Arkady Viktorovich Bakhin,M&3&B$$$$$$$$$$&Y3&87$$$$$$,POLITICAL INDIVIDUAL,Colonel General,PEP,,.,1956:05:00,"Kaunas, Lithuania; Kaunas, Lituanie"
1067504,GALKIN,Aleksandr Viktorovich,Aleksandr Viktorovich Galkin,F&W3&B$$$$$$$$$&W_X$$$$$$$$,MILITARY,Colonel General,PEP,"Commander, Russia Southern Military District (SMD)",.,1958:03:00,"Ordzhonikidze, North Ossetia Republic, Russian Federation; Ordzhonikidze, North Ossetian ASSR; Ordzhonikidze, North Ossetia, Russian Federation"
1068197,DIABY,Abdoulaye Cherif,Abdoulaye Cherif Diaby,8&&M7$$$$$$$$$$&M8&&W&$$$$$,POLITICAL INDIVIDUAL,Colonel Dr.,PEP,Member of the CNDD,.,1957:02:00,
1068390,AGRICULTURAL COOPERATIVE BANK,,Agricultural Cooperative Bank,M&B3$$$$$$$$$$$&FY&3&W$$$$$,BANK,,PEP,,.,.,
1072105,BANK SADERAT IRAN,,Bank Saderat Iran,&Y&B$$$$$$$$$$$M&B3$$$$$$$$,BANK,,PEP,,.,.,
1074145,SAVING BANK,,Saving Bank,M&B3$$$$$$$$$$$4&M&BF$$$$$$,BANK,,PEP,,.,.,
1075171,POPULAR CREDIT BANK,,Popular Credit Bank,M&B3$$$$$$$$$$$N&M&W&Y$$$$$,BANK,,PEP,,.,.,
1078029,REVOLUTIONARY STRUGGLE,,Revolutionary Struggle,4~Y&FW$$$$$$$$$Y&M&W&~$$$$$,TERRORISM,,,,.,.,
1085072,KAVEH CUTTING TOOLS COMPANY,,Kaveh Cutting Tools Company,~&W$$$$$$$$$$$$3&M$$$$$$$$$,CORPORATE,,,,.,.,
1085084,NAMCHONGANG TRADING CORPORATION,,Namchongang Trading Corporation,P&BJ2&BF&B$$$$$$$$$$$$$$$$$,CORPORATE,,PEP,,.,.,
1085087,INDUSTRIAL SOLUTIONS,,Industrial Solutions,4&W&~&&B$$$$$$$$$$$$$$$$$$$,CORPORATE,,PEP,,.,.,
1085088,SYRONICS,,Syronics,4&Y&B&34$$$$$$$$$$$$$$$$$$$,CORPORATE,,PEP,,.,.,
1087383,AZZAM,Mansour Fadlallah,Mansour Fadlallah Azzam,&4&B$$$$$$$$$$$B&B4&&Y$$$$$,POLITICAL INDIVIDUAL,,PEP,Minister of Presidential Affairs,.,1960:00:00,"Sweida, Syria; alt. POB Sweida Province"
1087782,CAUCASUS EMIRATE,,Caucasus Emirate,&B&Y&~$$$$$$$$$3&&3&4#$$$$$,TERRORISM,,,,.,.,
1095671,YUN,Ho-Jin,Ho-Jin Yun,#B$$$$$$$$$$$$$2&F&B$$$$$$$,INDIVIDUAL,,PEP,Director of Namchongang Trading Corporation.,.,1944:10:00,
1096072,AMEEN AL-PESHAWARI,Fazeel-A-Tul Shaykh Abu Mohammed,Fazeel-A-Tul Shaykh Abu Mohammed Ameen Al-Peshawari,~&W$$$$$$$$$$$$42&&3$$$$$$$,TERRORISM,,,,.,1961:01:00,"Shunkrai village, Sarkani District, Konar Province, Afghanistan; alt.POB Konar Province, Afghanistan; alt. POB Shunkrai village, Sarkani District"
1096074,QASMANI,Arif,Arif Qasmani,3&4B&B7$$$$$$$$&Y&M$$$$$$$$,TERRORISM,,,,.,1944:00:00,Pakistan
1096087,HONG KONG ELECTRONICS,,Hong Kong Electronics,&W&3~Y&B&3$$$$$2&BF$$$$$$$$,CORPORATE,,PEP,,.,.,
1099283,RAJIHA,Dawud,Dawud Rajiha,Y&F&2&$$$$$$$$$8&&8$$$$$$$$,POLITICAL INDIVIDUAL,General,PEP,Minister of Defence,.,1947:00:00,"Damascus, Syria"
1102528,AMROGGANG DEVELOPMENT BANK,,Amroggang Development Bank,M&B3$$$$$$$$$$$&BY&F&B$$$$$,BANK,,,,.,.,
1102529,BANK OF EAST LAND,,Bank Of East Land,M&B3$$$$$$$$$$$$$$$$$$$$$$$,BANK,,,,.,.,
1102531,DAEDONG CREDIT BANK,,Daedong Credit Bank,M&B3$$$$$$$$$$$8&&8&BF$$$$$,BANK,,,,.,.,
1102537,KOREA KWANGSON BANKING CORP,,Korea Kwangson Banking Corp,3L&BF4&B$$$$$$$3&Y&&$$$$$$$,BANK,,,,.,.,
1104287,CHU,Kyu-Chang,Kyu-Chang Chu,Q#$$$$$$$$$$$$$3&&J2&B$$$$$,POLITICAL INDIVIDUAL,Colonel General,PEP,Member of the National Defence Commission,.,1928:11:00,"Hamju County, South Hamgyong Province, Democratic People's Republic of Korea; Hamju County, South Hamgyong Province, North Korea; South Hamgyo'ng Province"
1105599,GENERAL BUREAU OF ATOMIC ENERGY,,General Bureau Of Atomic Energy,M&Y&&#$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,PEP,,.,.,
1105601,HWANG,Sok-hwa,Sok-Hwa Hwang,2L&BF$$$$$$$$$$4&3L&$$$$$$$,INDIVIDUAL,,PEP,Director,.,.,
1105602,RI,Hong-Sop,Hong-Sop Ri,4&M$$$$$$$$$$$$$$$$$$$$$$$$,INDIVIDUAL,,PEP,Former Director,.,1940:00:00,
1105603,HAN,Yu-ro,Yu-Ro Han,2&B$$$$$$$$$$$$#Y@$$$$$$$$$,INDIVIDUAL,,PEP,Director,.,.,
1111273,BOKO HARAM,,Boko Haram,2&Y&B$$$$$$$$$$M&3@$$$$$$$$,TERRORISM,,,,.,.,
1112033,MENYAILO,Sergei Ivanovich,Sergei Ivanovich Menyailo,B&B&&&W@$$$$$$$4&YF&7$$$$$$,MILITARY,Vice-Admiral,PEP,Governor of the Ukrainian annexed city of Sevastopol,.,1960:08:00,"Alagir, North Ossetia, Russia; Alagir, North Ossetia, Russian Federation; Alagir, North-Ossetian Autonomous SSR, RSFSR; Alagir, North-Ossetian Autonomous SSR, Russian Federation"
1116224,ALI,Malek,Malek Ali,&W7$$$$$$$$$$$$B&W&3$$$$$$$,POLITICAL INDIVIDUAL,Dr,PEP,Higher Education Minister,.,1956:00:00,"Tartus, Syria"
1122732,BA'ASYIR,Abdul Rosyid Ridho,Abdul Rosyid Ridho Ba'Asyir,M&4&&Y$$$$$$$$$&M8#$$$$$$$$,TERRORISM,,,,.,1974:01:00,"Sukoharjo, Indonesia"
1127066,SAVELYEV,Oleg Genrikhovich,Oleg Genrikhovich Savelyev,4&M&W&&M$$$$$$$#W&F$$$$$$$$,POLITICAL INDIVIDUAL,,PEP,Deputy Chief of Staff of the Russian Government,.,1965:10:00,"St. Petersburg, Russia; alt. POB's Leningrad (St Petersburg), Russian Federation; Leningrad"
1130872,FEBRIWANSYAH,Tuah,Tuah Febriwansyah,G&MY&L&B4&$$$$$~&&$$$$$$$$$,TERRORISM,,,Leader of an Indonesia-based organization that has publicly sworn allegiance to Islamic State in Iraq and the Levant (ISIL),.,1968:02:00,"Jakarta, Indonesia"
1132874,MOSLEHI,Heydar,Heydar Moslehi,B&4W&27$$$$$$$$2&&8&Y$$$$$$,POLITICAL INDIVIDUAL,,PEP,Advisor of Supreme Jurisprudence in the IRGC;Head of the organization for publications on the role of the clergy at war,.,1956:00:00,"Isfahan, Iran; Isfahan (Iran)"
1133829,HOSSEINI,Mohammad,Mohammad Hosseini,2&4&B7$$$$$$$$$B&2&B&8$$$$$,POLITICAL INDIVIDUAL,Dr,PEP,Former Minister of Culture and Islamic Guidance,.,1961:00:00,"Rafsanjan, Iran; Rafsanjan, Kerman"
1145472,AL HAKIM,Abdullah Yahya,Abdullah Yahya Al Hakim,&W&3&B$$$$$$$$$&M8&W&$$$$$$,TERRORISM,Brigadier,,Huthi group second-in-command.,.,1985:00:00,"Dahyan, Yemen; Sa'dah Governorate, Yemen; Dahyan, Sa'dah Governorate, Yemen"
1146175,MANA'A,Fares Mohammed,Fares Mohammed Mana'A,B&B&$$$$$$$$$$$G&Y$$$$$$$$$,INDIVIDUAL,Sheikh,PEP,,.,1965:02:00,"Sadah, Yemen"
1148153,AL-BAGHDADI,Abdulqader Mohammed,Abdulqader Mohammed Al-Baghdadi,&WM&F8&87$$$$$$&M8&W3&$$$$$,POLITICAL INDIVIDUAL,Dr,PEP,Head of the Liaison Office of the Revolutionary Committees,.,1950:07:00,
1150575,ZADEH,Amir Ali Haji,Amir Ali Haji Zadeh,4&8$$$$$$$$$$$$&B&Y$$$$$$$$,MILITARY,Brigadier General,PEP,IRGC Air Force Commander,.,.,
1152309,THE CENTRAL BANK OF SYRIA,,The Central Bank Of Syria,4&Y&&$$$$$$$$$$M&B3$$$$$$$$,BANK,,PEP,,.,.,
1153933,TSEKOV,Sergey Pavlovich,Sergey Pavlovich Tsekov,4&3&M$$$$$$$$$$4&YF7$$$$$$$,POLITICAL INDIVIDUAL,,PEP,Vice-Speaker of the Verkhovna Rada of Crimea,.,1953:09:00,"Simferopol, Crimea, Ukraine; Simferopol"
1153982,ARNOUS,Hussein,Hussein Arnous,&YB&&4$$$$$$$$$2&4&B$$$$$$$,POLITICAL INDIVIDUAL,,PEP,Minister of Public Works,.,1953:00:00,"Idleb, Syria; alt. POB Al Mateh, Al Maara, Idlib, Syria"
1155278,KIM,Tong-Myo'ng,Tong-Myo'Ng Kim,B&&BF$$$$$$$$$$37B$$$$$$$$$,INDIVIDUAL,,,President of Tanchon Commercial Bank,.,1964:00:00,
1155878,BEN ALI,Dorsaf Bent Zine El Abidine Ben Haj Hamda,Dorsaf Bent Zine El Abidine Ben Haj Hamda Ben Ali,&W7$$$$$$$$$$$$8&Y4&M$$$$$$,INDIVIDUAL,,PEP,,.,1965:07:00,"Le Bardo; Le Bardo, Tunisia; Bardo, Tunisia"
1156311,BEN ALI,Halima Bent Zine El Abidine Ben Haj Hamda,Halima Bent Zine El Abidine Ben Haj Hamda Ben Ali,&W7$$$$$$$$$$$$2&W&B&$$$$$$,INDIVIDUAL,,PEP,,.,1992:07:00,"Tunis; Tunis, Tunisia"
1156436,BEN ALI,Ghazoua Bent Zine El Abidine Ben Haj Hamda,Ghazoua Bent Zine El Abidine Ben Haj Hamda Ben Ali,&W7$$$$$$$$$$$$F&4&&&$$$$$$,INDIVIDUAL,,PEP,,.,1963:03:00,"Le Bardo; Le Bardo, Tunisia; Bardo, Tunisia"
1156780,HANNA,Bassam,Bassam Hanna,2&B&$$$$$$$$$$$M&4&B$$$$$$$,POLITICAL INDIVIDUAL,,PEP,Minister of Water Resources,.,1954:00:00,"Aleppo, Syria"
1156967,MATERI,Fahd Mohamed Sakher Ben Moncef Ben Mohamed Hfaiez,Fahd Mohamed Sakher Ben Moncef Ben Mohamed Hfaiez Materi,B&~&Y7$$$$$$$$$M_P$$$$$$$$$,CRIME - FINANCIAL,,PEP,Former Member of Parliament,.,1981:12:00,"Tunis; Tunis, Tunisia"
1157103,BEN ALI,Nesrine Bent Zine El Abidine Ben Haj Hamda,Nesrine Bent Zine El Abidine Ben Haj Hamda Ben Ali,&W7$$$$$$$$$$$$P&4Y&B$$$$$$,CRIME - FINANCIAL,,PEP,,.,1987:01:00,"Tunis; Brussels; Tunis, Tunisia"
1157532,CAMARA,Moussa Tiegboro,Moussa Tiegboro Camara,3&B&Y&$$$$$$$$$B&&4&$$$$$$$,POLITICAL INDIVIDUAL,Commandant,PEP,Member of the CNDD,.,1968:01:00,
1157556,DIAKITE,Aboubacar Cherif,Aboubacar Cherif Diakite,8&&3&~$$$$$$$$$&M&&M&3$$$$$,POLITICAL INDIVIDUAL,Lieutenant,PEP,Presidential aide-de-camp,.,.,
1162989,RAMIN,Mohammad-Ali,Mohammad-Ali Ramin,Y&B&B$$$$$$$$$$B&2&B&8$$$$$,POLITICAL INDIVIDUAL,,PEP,Former Vice- Minister in charge of the Press,.,1954:00:00,"Dezful (Iran); Dezful, Iran; Dezful (Iran)"
1168340,KIM,Jong-gak,Jong-Gak Kim,3&B$$$$$$$$$$$$C&BF&3$$$$$$,POLITICAL INDIVIDUAL,Vice Marshall,PEP,Vice Marshal in the army of the DPRK,.,1941:07:00,Pyongyang
1179541,PAK,To-Chun,To-Chun Pak,N&3$$$$$$$$$$$$J2&B$$$$$$$$,POLITICAL INDIVIDUAL,,PEP,Member of the National Security Council,.,1944:03:00,"Nangim County, Chagang Province, Democratic People's Republic of Korea; Namgim County, Chagang Province, North Korea; Jagang, Rangrim"
1185321,CHON,Chi Bu,Chi Bu Chon,J2&B$$$$$$$$$$$J27$$$$$$$$$,INDIVIDUAL,,PEP,Member of the General Bureau of Atomic Energy,.,.,
1185342,KIM,Tong-un,Tong-Un Kim,3&B$$$$$$$$$$$$~&BF&B$$$$$$,INDIVIDUAL,,PEP,Former Director,.,1936:00:00,
1185356,RYOM,Yong,Yong Ryom,Y&&B$$$$$$$$$$$#BF$$$$$$$$$,INDIVIDUAL,,PEP,Director,.,.,
1185364,SO,Sang-kuk,Sang-Kuk So,4#$$$$$$$$$$$$$4&BF3&3$$$$$,INDIVIDUAL,,PEP,"Head of the Department of Nuclear Physics, Kim Il Sung University.",.,1932:00:00,
1185368,YONGBYON NUCLEAR RESEARCH CENTRE,,Yongbyon Nuclear Research Centre,P&3W&Y$$$$$$$$$#BFM&&B$$$$$,CORPORATE,,PEP,,.,.,
1185373,KOREA PUGANG MINING AND MACHINERY CORPORATION LTD,,Korea Pugang Mining And Machinery Corporation Ltd,3&YM&Y&~&&$$$$$3&Y&&$$$$$$$,CORPORATE,,PEP,,.,.,
1187295,AQEL,Bader,Bader Aqel,&3&W$$$$$$$$$$$M&8&Y$$$$$$$,MILITARY,Major General,PEP,Special Forces Commander,.,.,
1201768,ROTENBERG,Arkady,Arkady Rotenberg,Y&~&BM&YF$$$$$$&Y3&87$$$$$$,INDIVIDUAL,,PEP,,.,1951:12:00,"St. Petersburg, Russia; Leningrad (St Petersburg); St. Petersburg (f.k.a. Leningrad), Russian Federation; Leningrad (Saint Petersburg)"
1205187,JON,Il-chun,Il-Chun Jon,J2&B$$$$$$$$$$$C@P$$$$$$$$$,INDIVIDUAL,,PEP,Director,.,1941:08:00,
1208659,QASEMI,Rostam,Rostam Qasemi,3&4&B7$$$$$$$$$Y&4~&B$$$$$$,POLITICAL INDIVIDUAL,,PEP,Commander of Khatam al-Anbiya.,.,1961:00:00,
1208660,FATER ENGINEERING INSTITUTE,,Fater Engineering Institute,&BF&B&Y&BF$$$$$G&~&Y$$$$$$$,CORPORATE,,,,.,.,
1208665,IMENSAZEN CONSULTANT ENGINEERS INSTITUTE,,Imensazen Consultant Engineers Institute,&BF&B&Y$$$$$$$$$$$$$$$$$$$$,CORPORATE,,PEP,,.,.,
1208669,MAKIN INSTITUTE,,Makin Institute,B&3&B$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,PEP,,.,.,
1208670,RAHAB INSTITUTE,,Rahab Institute,Y&2&M$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,PEP,,.,.,
1213341,DEGTYAREV,Mikhail Vladimirovich,Mikhail Vladimirovich Degtyarev,8&F~&&Y&M$$$$$$B&3&&W$$$$$$,POLITICAL INDIVIDUAL,,PEP,Member of the State Duma,.,1981:07:00,"Kuibyshev (Samara); Samara (Kuybyshev), Novosibirsk Region, Russian Federation"
1233837,KARAMAN,Aleksandr,Aleksandr Karaman,3&Y&B&B$$$$$$$$&W_X$$$$$$$$,INDIVIDUAL,,PEP,Deputy Prime Minister for Social Issues of the Donetsk People's Republic,.,1956:07:00,"Republic of Mordovia, Russia; Slobozia, Transnistria, Moldova; Cioburciu, Slobozia district, now Republic of Moldova; Cioburciu, Slobozia district, Moldova"
1238008,CAMARA,Ibraima Papa,Ibraima Papa Camara,3&B&Y&$$$$$$$$$&MY&&B&$$$$$,CRIME - NARCOTICS,Brigadier General,PEP,Chief of Staff of the Air Force,.,1964:05:00,"Cacine, Guinea-Bissau"
1240431,MAHAMOUD,Bashir Mohamed,Bashir Mohamed Mahamoud,B&2&B&&8$$$$$$$M&42&Y$$$$$$,INDIVIDUAL,,,,.,1979:00:00,"Mogadishu, Somalia"
1240435,BAYNAH,Yasin Ali,Yasin Ali Baynah,M&&B&$$$$$$$$$$#4&B$$$$$$$$,INDIVIDUAL,,,,.,1966:00:00,
1245617,BELKALEM,Mohamed,Mohamed Belkalem,M&W3&W&B$$$$$$$B&2&B&8$$$$$,TERRORISM,,,,.,1969:12:00,"Hussein Dey, Algiers, Algeria"
1245645,NAIL,Taleb,Taleb Nail,P&&W$$$$$$$$$$$~&W&M$$$$$$$,TERRORISM,,,,.,1972:00:00,"Faidh El Batma, Djelfa, Algeria"
1256744,AL-BADRI,Dr Ibrahim 'Awwad Ibrahim 'Ali,Dr Ibrahim 'Awwad Ibrahim 'Ali Al-Badri,M&8Y7$$$$$$$$$$&MY&2&B$$$$$,TERRORISM,Dr,,,.,1971:00:00,"Samarra'i, Iraq; Samarra, Iraq; Iraq; Samara, Iraq"
1262028,KOVITIDI,Olga Fedorovna,Olga Fedorovna Kovitidi,3&M&~&87$$$$$$$#WF&$$$$$$$$,POLITICAL INDIVIDUAL,,PEP,Member of the Russian Federation Council from the annexed Autonomous Republic of Crimea,.,1962:05:00,"Simferopol, Crimea, Ukraine; Simferopol, Ukrainian SSR; Simferopol, Ukranian SSR; Simferopol, Ukrainian USSR; Simferopol, Ukraine"
1262577,KONSTANTINOV,Vladimir Andreyevich,Vladimir Andreyevich Konstantinov,3&B4~&B~&B$$$$$VW&87B7$$$$$,POLITICAL INDIVIDUAL,,PEP,Speaker of the Supreme Council of the Autonomous Republic of Crimea,.,1956:11:00,"Vladimirovka, Moldova; alt POB: Vladimirovca, Slobozia District, Republic of Moldova; Vladimirovka (a.k.a Vladimirovca), Slobozia Region, Moldavian SSR (now Republic of Moldova) or Bogomol, Moldavian SSR"
1264390,SECOND ECONOMIC COMMITTEE,,Second Economic Committee,4&3&B8$$$$$$$$$$$$$$$$$$$$$,ORGANISATION,,,,.,.,
1266154,ALIZAI,Haji Agha Jan,Haji Agha Jan Alizai,&W&4&7$$$$$$$$$2&F7$$$$$$$$,CRIME - NARCOTICS,Haji,,,.,1963:10:00,"Khandahar, Afghanistan; Helmand, Afghanistan; Hitemchai Village, Helmand Province, Afghanistan; Kandahar, Afghanistan; Kandahar Province, Afghanistan; Yatimchai village, Musa Qala District, Helmand Province, Afghanistan"
1270886,RAH SAHEL INSTITUTE,,Rah Sahel Institute,Y&$$$$$$$$$$$$$4&2&W$$$$$$$,CORPORATE,,PEP,,.,.,
1270892,SEPANIR,,Sepanir,4&M&B&Y$$$$$$$$$$$$$$$$$$$$,CORPORATE,,PEP,,.,.,
1270977,DOOSTAN INTERNATIONAL COMPANY,,Doostan International Company,8&4~&B$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
1270993,M BABAIE INDUSTRIES,,M Babaie Industries,M&M&7$$$$$$$$$$B$$$$$$$$$$$,CORPORATE,,PEP,,.,.,
1271100,PEJMAN INDUSTRIAL SERVICES CORPORATION,,Pejman Industrial Services Corporation,3&YM&Y&~&&$$$$$N&FB&B$$$$$$,CORPORATE,,PEP,,.,.,
1271159,SABALAN COMPANY,,Sabalan Company,4&M&W&B$$$$$$$$$$$$$$$$$$$$,CORPORATE,,PEP,,.,.,
1271178,SAHAND ALUMINUM PARTS INDUSTRIAL COMPANY (SAPICO),,Sahand Aluminum Parts Industrial Company (Sapico),4&2&B8$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,PEP,,.,.,
1271187,SHAHID KARRAZI INDUSTRIES,,Shahid Karrazi Industries,3&Y&47$$$$$$$$$42&2&8$$$$$$,CORPORATE,,PEP,,.,.,
1273749,KALA LIMITED,,Kala Limited,3&W&$$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,PEP,,.,.,
1273759,JAVEDAN MEHR TOOS,,Javedan Mehr Toos,~&4$$$$$$$$$$$$C&M&8&B$$$$$,CORPORATE,,,,.,.,
1273776,SEPANIR OIL AND GAS ENGINEERING COMPANY,,Sepanir Oil And Gas Engineering Company,&BF&B&Y&BF$$$$$4&M&B&Y$$$$$,CORPORATE,,PEP,,.,.,
1279418,IRAN MARINE INDUSTRIAL COMPANY SADRA,,Iran Marine Industrial Company Sadra,&Y&B$$$$$$$$$$$4&8Y&$$$$$$$,CORPORATE,,PEP,,.,.,
1285787,ETEMAD AMIN INVESTMENT COMPANY MOBIN,,Etemad Amin Investment Company Mobin,&~&B&8$$$$$$$$$&B&B$$$$$$$$,CORPORATE,,PEP,,.,.,
1286181,VITKO,Aleksandr Viktorovich,Aleksandr Viktorovich Vitko,V&~3@$$$$$$$$$$&W_X$$$$$$$$,MILITARY,Admiral,PEP,Commander of the Black Sea Fleet,.,1961:09:00,"Vitebsk (Belarusian SSR); Vitebsk, Belarus; Vitebsk, Belarusian SSR, Belarus"
1291104,JOKAR,Mohammad Saleh,Mohammad Saleh Jokar,C&3&Y$$$$$$$$$$B&2&B&8$$$$$,TERRORISM,Brigadier General,PEP,Parliamentary Deputy for Yazd Province,.,.,
1291729,SHEKAU,Abubakar,Abubakar Shekau,42&3&#$$$$$$$$$&M&M&3&$$$$$,TERRORISM,Imam,,Leader of Boko Haram,.,1969:00:00,"Shekau Village, Yobe State, Nigeria"
1292818,UPPERCOURT SHIPPING COMPANY LIMITED,,Uppercourt Shipping Company Limited,#M&Y3&&Y~$$$$$$$$$$$$$$$$$$,CORPORATE,,PEP,,.,.,
1294569,ABDULLAH,Amir,Amir Abdullah,&M8&W&$$$$$$$$$&B&Y$$$$$$$$,TERRORISM,,,,.,1972:00:00,"Paktika Province, Afghanistan"
1294633,ISHAKZAI,Gul Agha,Gul Agha Ishakzai,&42&34&7$$$$$$$F$$$$$$$$$$$,TERRORISM,Mullah,,,.,1972:00:00,"Band-e-Timor, Kandahar, Afghanistan; Band-e-Timor, Maiwand District, Kandahar Province, Afghanistan; Band-e-Timor, Maiwand District Kandahar, Afghanistan; Band-e Temur, Maiwand District, Kandahar Province, Afghanistan"
